Time [s], Analyzer Name, Decoded Protocol Result,,,,,,
8.64298184,USB LS and FS,Frame # '15' (0x00F),,,,,,
8.64298276,USB LS and FS,CRC OK '3' (0x03),,,,,,
8.64298316,USB LS and FS,EOP,,,,,,
8.64324948,USB LS and FS,SYNC,,,,,,
8.64325012,USB LS and FS,PID IN,,,,,,
8.6432508,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00),,,,,,
8.64325172,USB LS and FS,CRC OK '3' (0x03),,,,,,
8.64325216,USB LS and FS,EOP,,,,,,
8.64325272,USB LS and FS,SYNC,,,,,,
8.6432534,USB LS and FS,PID NAK,,,,,,
8.64325408,USB LS and FS,EOP,,,,,,
8.64398056,USB LS and FS,SYNC,,,,,,
8.6439812,USB LS and FS,PID SOF,,,,,,
8.64398188,USB LS and FS,Frame # '16' (0x010),,,,,,
8.6439828,USB LS and FS,CRC OK '30' (0x1E),,,,,,
8.64398324,USB LS and FS,EOP,,,,,,
8.64449156,USB LS and FS,SYNC,,,,,,
8.64449224,USB LS and FS,PID IN,,,,,,
8.64449292,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00),,,,,,
8.6444938,USB LS and FS,CRC OK '3' (0x03),,,,,,
8.64449424,USB LS and FS,EOP,,,,,,
8.64449488,USB LS and FS,SYNC,,,,,,
8.64449552,USB LS and FS,PID NAK,,,,,,
8.6444962,USB LS and FS,EOP,,,,,,
8.6449806,USB LS and FS,SYNC,,,,,,
8.64498128,USB LS and FS,PID SOF,,,,,,
8.64498192,USB LS and FS,Frame # '17' (0x011),,,,,,
8.64498284,USB LS and FS,CRC OK '1' (0x01),,,,,,
8.64498328,USB LS and FS,EOP,,,,,,
8.64574856,USB LS and FS,SYNC,,,,,,
8.6457492,USB LS and FS,PID IN,,,,,,
8.64574988,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00),,,,,,
8.6457508,USB LS and FS,CRC OK '3' (0x03),,,,,,
8.6457512,USB LS and FS,EOP,,,,,,
8.64575172,USB LS and FS,SYNC,,,,,,
8.6457524,USB LS and FS,PID NAK,,,,,,
8.64575308,USB LS and FS,EOP,,,,,,
8.64598064,USB LS and FS,SYNC,,,,,,
8.64598132,USB LS and FS,PID SOF,,,,,,
8.645982,USB LS and FS,Frame # '18' (0x012),,,,,,
8.64598288,USB LS and FS,CRC OK \t (0x09),,,,,,
8.64598332,USB LS and FS,EOP,,,,,,
8.64698068,USB LS and FS,SYNC,,,,,,
8.64698136,USB LS and FS,PID SOF,,,,,,
8.646982,USB LS and FS,Frame # '19' (0x013),,,,,,
8.64698296,USB LS and FS,CRC OK '22' (0x16),,,,,,
8.64698336,USB LS and FS,EOP,,,,,,
8.64699716,USB LS and FS,SYNC,,,,,,
8.64699784,USB LS and FS,PID IN,,,,,,
8.64699848,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00),,,,,,
8.6469994,USB LS and FS,CRC OK '3' (0x03),,,,,,
8.64699984,USB LS and FS,EOP,,,,,,
8.64700044,USB LS and FS,SYNC,,,,,,
8.64700112,USB LS and FS,PID NAK,,,,,,
8.6470018,USB LS and FS,EOP,,,,,,
8.64798072,USB LS and FS,SYNC,,,,,,
8.6479814,USB LS and FS,PID SOF,,,,,,
8.64798208,USB LS and FS,Frame # '20' (0x014),,,,,,
8.647983,USB LS and FS,CRC OK '25' (0x19),,,,,,
8.6479834,USB LS and FS,EOP,,,,,,
8.6482472,USB LS and FS,SYNC,,,,,,
8.64824788,USB LS and FS,PID IN,,,,,,
8.64824856,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00),,,,,,
8.64824944,USB LS and FS,CRC OK '3' (0x03),,,,,,
8.64824988,USB LS and FS,EOP,,,,,,
8.64825048,USB LS and FS,SYNC,,,,,,
8.64825116,USB LS and FS,PID NAK,,,,,,
8.64825184,USB LS and FS,EOP,,,,,,
8.6489808,USB LS and FS,SYNC,,,,,,
8.64898144,USB LS and FS,PID SOF,,,,,,
8.64898212,USB LS and FS,Frame # '21' (0x015),,,,,,
8.64898304,USB LS and FS,CRC OK '6' (0x06),,,,,,
8.64898348,USB LS and FS,EOP,,,,,,
8.64949728,USB LS and FS,SYNC,,,,,,
8.64949796,USB LS and FS,PID IN,,,,,,
8.64949864,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00),,,,,,
8.64949956,USB LS and FS,CRC OK '3' (0x03),,,,,,
8.64949996,USB LS and FS,EOP,,,,,,
8.6495006,USB LS and FS,SYNC,,,,,,
8.64950128,USB LS and FS,PID NAK,,,,,,
8.64950196,USB LS and FS,EOP,,,,,,
8.64998084,USB LS and FS,SYNC,,,,,,
8.64998148,USB LS and FS,PID SOF,,,,,,
8.64998216,USB LS and FS,Frame # '22' (0x016),,,,,,
8.64998308,USB LS and FS,CRC OK '14' (0x0E),,,,,,
8.64998352,USB LS and FS,EOP,,,,,,
8.65074736,USB LS and FS,SYNC,,,,,,
8.650748,USB LS and FS,PID IN,,,,,,
8.65074868,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00),,,,,,
8.6507496,USB LS and FS,CRC OK '3' (0x03),,,,,,
8.65075004,USB LS and FS,EOP,,,,,,
8.65075064,USB LS and FS,SYNC,,,,,,
8.65075132,USB LS and FS,PID NAK,,,,,,
8.650752,USB LS and FS,EOP,,,,,,
8.65098088,USB LS and FS,SYNC,,,,,,
8.65098152,USB LS and FS,PID SOF,,,,,,
8.6509822,USB LS and FS,Frame # '23' (0x017),,,,,,
8.65098312,USB LS and FS,CRC OK '17' (0x11),,,,,,
8.65098356,USB LS and FS,EOP,,,,,,
8.65198092,USB LS and FS,SYNC,,,,,,
8.65198156,USB LS and FS,PID SOF,,,,,,
8.65198224,USB LS and FS,Frame # '24' (0x018),,,,,,
8.65198316,USB LS and FS,CRC OK '16' (0x10),,,,,,
8.6519836,USB LS and FS,EOP,,,,,,
8.65199756,USB LS and FS,SYNC,,,,,,
8.65199824,USB LS and FS,PID IN,,,,,,
8.65199892,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00),,,,,,
8.6519998,USB LS and FS,CRC OK '3' (0x03),,,,,,
8.65200024,USB LS and FS,EOP,,,,,,
8.65200088,USB LS and FS,SYNC,,,,,,
8.65200152,USB LS and FS,PID NAK,,,,,,
8.6520022,USB LS and FS,EOP,,,,,,
8.65298096,USB LS and FS,SYNC,,,,,,
8.65298164,USB LS and FS,PID SOF,,,,,,
8.65298232,USB LS and FS,Frame # '25' (0x019),,,,,,
8.65298324,USB LS and FS,CRC OK '15' (0x0F),,,,,,
8.65298364,USB LS and FS,EOP,,,,,,
8.65324744,USB LS and FS,SYNC,,,,,,
8.65324812,USB LS and FS,PID IN,,,,,,
8.6532488,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00),,,,,,
8.65324968,USB LS and FS,CRC OK '3' (0x03),,,,,,
8.65325012,USB LS and FS,EOP,,,,,,
8.65325072,USB LS and FS,SYNC,,,,,,
8.6532514,USB LS and FS,PID NAK,,,,,,
8.65325208,USB LS and FS,EOP,,,,,,
8.653981,USB LS and FS,SYNC,,,,,,
8.65398168,USB LS and FS,PID SOF,,,,,,
8.65398236,USB LS and FS,Frame # '26' (0x01A),,,,,,
8.65398328,USB LS and FS,CRC OK '7' (0x07),,,,,,
8.65398368,USB LS and FS,EOP,,,,,,
8.65449752,USB LS and FS,SYNC,,,,,,
8.65449816,USB LS and FS,PID IN,,,,,,
8.65449884,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00),,,,,,
8.65449976,USB LS and FS,CRC OK '3' (0x03),,,,,,
8.65450016,USB LS and FS,EOP,,,,,,
8.6545008,USB LS and FS,SYNC,,,,,,
8.65450144,USB LS and FS,PID NAK,,,,,,
8.65450212,USB LS and FS,EOP,,,,,,
8.65498104,USB LS and FS,SYNC,,,,,,
8.65498172,USB LS and FS,PID SOF,,,,,,
8.6549824,USB LS and FS,Frame # '27' (0x01B),,,,,,
8.65498332,USB LS and FS,CRC OK '24' (0x18),,,,,,
8.65498372,USB LS and FS,EOP,,,,,,
8.65574756,USB LS and FS,SYNC,,,,,,
8.6557482,USB LS and FS,PID IN,,,,,,
8.65574888,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00),,,,,,
8.6557498,USB LS and FS,CRC OK '3' (0x03),,,,,,
8.65575024,USB LS and FS,EOP,,,,,,
8.65575084,USB LS and FS,SYNC,,,,,,
8.65575148,USB LS and FS,PID NAK,,,,,,
8.65575216,USB LS and FS,EOP,,,,,,
8.65598112,USB LS and FS,SYNC,,,,,,
8.65598176,USB LS and FS,PID SOF,,,,,,
8.65598244,USB LS and FS,Frame # '28' (0x01C),,,,,,
8.65598336,USB LS and FS,CRC OK '23' (0x17),,,,,,
8.65598376,USB LS and FS,EOP,,,,,,
8.65698116,USB LS and FS,SYNC,,,,,,
8.6569818,USB LS and FS,PID SOF,,,,,,
8.65698248,USB LS and FS,Frame # '29' (0x01D),,,,,,
8.6569834,USB LS and FS,CRC OK '8' (0x08),,,,,,
8.6569838,USB LS and FS,EOP,,,,,,
8.65699764,USB LS and FS,SYNC,,,,,,
8.65699832,USB LS and FS,PID IN,,,,,,
8.65699896,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00),,,,,,
8.65699988,USB LS and FS,CRC OK '3' (0x03),,,,,,
8.65700032,USB LS and FS,EOP,,,,,,
8.65700096,USB LS and FS,SYNC,,,,,,
8.6570016,USB LS and FS,PID NAK,,,,,,
8.65700228,USB LS and FS,EOP,,,,,,
8.6579812,USB LS and FS,SYNC,,,,,,
8.65798188,USB LS and FS,PID SOF,,,,,,
8.65798252,USB LS and FS,Frame # '30' (0x01E),,,,,,
8.65798344,USB LS and FS,CRC OK '0' (0x00),,,,,,
8.65798388,USB LS and FS,EOP,,,,,,
8.65825036,USB LS and FS,SYNC,,,,,,
8.658251,USB LS and FS,PID IN,,,,,,
8.65825168,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00),,,,,,
8.6582526,USB LS and FS,CRC OK '3' (0x03),,,,,,
8.658253,USB LS and FS,EOP,,,,,,
8.65825364,USB LS and FS,SYNC,,,,,,
8.65825432,USB LS and FS,PID NAK,,,,,,
8.658255,USB LS and FS,EOP,,,,,,
8.65898124,USB LS and FS,SYNC,,,,,,
8.65898192,USB LS and FS,PID SOF,,,,,,
8.65898256,USB LS and FS,Frame # '31' (0x01F),,,,,,
8.65898356,USB LS and FS,CRC OK '31' (0x1F),,,,,,
8.658984,USB LS and FS,EOP,,,,,,
8.6595212,USB LS and FS,SYNC,,,,,,
8.65952188,USB LS and FS,PID IN,,,,,,
8.65952256,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00),,,,,,
8.65952348,USB LS and FS,CRC OK '3' (0x03),,,,,,
8.65952388,USB LS and FS,EOP,,,,,,
8.65952452,USB LS and FS,SYNC,,,,,,
8.6595252,USB LS and FS,PID NAK,,,,,,
8.65952588,USB LS and FS,EOP,,,,,,
8.65998128,USB LS and FS,SYNC,,,,,,
8.65998196,USB LS and FS,PID SOF,,,,,,
8.6599826,USB LS and FS,Frame # ' ' (0x020),,,,,,
8.65998352,USB LS and FS,CRC OK '19' (0x13),,,,,,
8.65998396,USB LS and FS,EOP,,,,,,
8.66075764,USB LS and FS,SYNC,,,,,,
8.66075832,USB LS and FS,PID IN,,,,,,
8.660759,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00),,,,,,
8.66075988,USB LS and FS,CRC OK '3' (0x03),,,,,,
8.66076032,USB LS and FS,EOP,,,,,,
8.66076092,USB LS and FS,SYNC,,,,,,
8.66076156,USB LS and FS,PID NAK,,,,,,
8.66076224,USB LS and FS,EOP,,,,,,
8.66098132,USB LS and FS,SYNC,,,,,,
8.660982,USB LS and FS,PID SOF,,,,,,
8.66098264,USB LS and FS,Frame # ! (0x021),,,,,,
8.66098356,USB LS and FS,CRC OK '12' (0x0C),,,,,,
8.660984,USB LS and FS,EOP,,,,,,
8.6619814,USB LS and FS,SYNC,,,,,,
8.66198204,USB LS and FS,PID SOF,,,,,,
8.66198272,USB LS and FS,"Frame # "" (0x022)",,,,,,
8.66198364,USB LS and FS,CRC OK '4' (0x04),,,,,,
8.66198404,USB LS and FS,EOP,,,,,,
8.66199908,USB LS and FS,SYNC,,,,,,
8.66199976,USB LS and FS,PID IN,,,,,,
8.6620004,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00),,,,,,
8.66200132,USB LS and FS,CRC OK '3' (0x03),,,,,,
8.66200176,USB LS and FS,EOP,,,,,,
8.66200236,USB LS and FS,SYNC,,,,,,
8.66200304,USB LS and FS,PID NAK,,,,,,
8.66200372,USB LS and FS,EOP,,,,,,
8.66298144,USB LS and FS,SYNC,,,,,,
8.66298208,USB LS and FS,PID SOF,,,,,,
8.66298276,USB LS and FS,Frame # # (0x023),,,,,,
8.66298368,USB LS and FS,CRC OK '27' (0x1B),,,,,,
8.66298408,USB LS and FS,EOP,,,,,,
8.6632506,USB LS and FS,SYNC,,,,,,
8.66325128,USB LS and FS,PID IN,,,,,,
8.66325192,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00),,,,,,
8.66325284,USB LS and FS,CRC OK '3' (0x03),,,,,,
8.66325328,USB LS and FS,EOP,,,,,,
8.66325392,USB LS and FS,SYNC,,,,,,
8.66325456,USB LS and FS,PID NAK,,,,,,
8.66325524,USB LS and FS,EOP,,,,,,
8.66398148,USB LS and FS,SYNC,,,,,,
8.66398212,USB LS and FS,PID SOF,,,,,,
8.6639828,USB LS and FS,Frame # $ (0x024),,,,,,
8.66398372,USB LS and FS,CRC OK '20' (0x14),,,,,,
8.66398412,USB LS and FS,EOP,,,,,,
8.664503,USB LS and FS,SYNC,,,,,,
8.66450364,USB LS and FS,PID IN,,,,,,
8.66450432,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00),,,,,,
8.66450524,USB LS and FS,CRC OK '3' (0x03),,,,,,
8.66450568,USB LS and FS,EOP,,,,,,
8.6645062,USB LS and FS,SYNC,,,,,,
8.66450688,USB LS and FS,PID NAK,,,,,,
8.66450756,USB LS and FS,EOP,,,,,,
8.66498152,USB LS and FS,SYNC,,,,,,
8.66498216,USB LS and FS,PID SOF,,,,,,
8.66498284,USB LS and FS,Frame # % (0x025),,,,,,
8.66498376,USB LS and FS,CRC OK '11' (0x0B),,,,,,
8.66498416,USB LS and FS,EOP,,,,,,
8.66575048,USB LS and FS,SYNC,,,,,,
8.66575116,USB LS and FS,PID IN,,,,,,
8.66575184,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00),,,,,,
8.66575272,USB LS and FS,CRC OK '3' (0x03),,,,,,
8.66575316,USB LS and FS,EOP,,,,,,
8.66575376,USB LS and FS,SYNC,,,,,,
8.6657544,USB LS and FS,PID NAK,,,,,,
8.66575508,USB LS and FS,EOP,,,,,,
8.66598156,USB LS and FS,SYNC,,,,,,
8.66598224,USB LS and FS,PID SOF,,,,,,
8.66598288,USB LS and FS,Frame # & (0x026),,,,,,
8.6659838,USB LS and FS,CRC OK '3' (0x03),,,,,,
8.66598424,USB LS and FS,EOP,,,,,,
8.6669816,USB LS and FS,SYNC,,,,,,
8.66698228,USB LS and FS,PID SOF,,,,,,
8.66698292,USB LS and FS,Frame # ' (0x027),,,,,,
8.66698384,USB LS and FS,CRC OK '28' (0x1C),,,,,,
8.66698428,USB LS and FS,EOP,,,,,,
8.66699932,USB LS and FS,SYNC,,,,,,
8.66699996,USB LS and FS,PID IN,,,,,,
8.66700064,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00),,,,,,
8.66700156,USB LS and FS,CRC OK '3' (0x03),,,,,,
8.667002,USB LS and FS,EOP,,,,,,
8.6670026,USB LS and FS,SYNC,,,,,,
8.66700328,USB LS and FS,PID NAK,,,,,,
8.66700396,USB LS and FS,EOP,,,,,,
8.66798164,USB LS and FS,SYNC,,,,,,
8.66798232,USB LS and FS,PID SOF,,,,,,
8.667983,USB LS and FS,Frame # ( (0x028),,,,,,
8.66798388,USB LS and FS,CRC OK '29' (0x1D),,,,,,
8.66798432,USB LS and FS,EOP,,,,,,
8.66825184,USB LS and FS,SYNC,,,,,,
8.66825252,USB LS and FS,PID IN,,,,,,
8.66825316,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00),,,,,,
8.66825408,USB LS and FS,CRC OK '3' (0x03),,,,,,
8.66825452,USB LS and FS,EOP,,,,,,
8.66825516,USB LS and FS,SYNC,,,,,,
8.66825584,USB LS and FS,PID NAK,,,,,,
8.66825652,USB LS and FS,EOP,,,,,,
8.66898168,USB LS and FS,SYNC,,,,,,
8.66898236,USB LS and FS,PID SOF,,,,,,
8.668983,USB LS and FS,Frame # ) (0x029),,,,,,
8.66898396,USB LS and FS,CRC OK '2' (0x02),,,,,,
8.66898436,USB LS and FS,EOP,,,,,,
8.66950088,USB LS and FS,SYNC,,,,,,
8.66950156,USB LS and FS,PID IN,,,,,,
8.6695022,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00),,,,,,
8.66950312,USB LS and FS,CRC OK '3' (0x03),,,,,,
8.66950356,USB LS and FS,EOP,,,,,,
8.66950412,USB LS and FS,SYNC,,,,,,
8.6695048,USB LS and FS,PID NAK,,,,,,
8.66950544,USB LS and FS,EOP,,,,,,
8.66998172,USB LS and FS,SYNC,,,,,,
8.66998236,USB LS and FS,PID SOF,,,,,,
8.66998304,USB LS and FS,Frame # * (0x02A),,,,,,
8.66998396,USB LS and FS,CRC OK \n (0x0A),,,,,,
8.6699844,USB LS and FS,EOP,,,,,,
8.67074828,USB LS and FS,SYNC,,,,,,
8.67074892,USB LS and FS,PID IN,,,,,,
8.6707496,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00),,,,,,
8.67075052,USB LS and FS,CRC OK '3' (0x03),,,,,,
8.67075092,USB LS and FS,EOP,,,,,,
8.67075156,USB LS and FS,SYNC,,,,,,
8.67075224,USB LS and FS,PID NAK,,,,,,
8.67075292,USB LS and FS,EOP,,,,,,
8.6709818,USB LS and FS,SYNC,,,,,,
8.67098244,USB LS and FS,PID SOF,,,,,,
8.67098312,USB LS and FS,Frame # + (0x02B),,,,,,
8.67098404,USB LS and FS,CRC OK '21' (0x15),,,,,,
8.67098448,USB LS and FS,EOP,,,,,,
8.67198184,USB LS and FS,SYNC,,,,,,
8.67198248,USB LS and FS,PID SOF,,,,,,
8.67198316,USB LS and FS,Frame # COMMA (0x02C),,,,,,
8.67198408,USB LS and FS,CRC OK '26' (0x1A),,,,,,
8.67198452,USB LS and FS,EOP,,,,,,
8.67199952,USB LS and FS,SYNC,,,,,,
8.6720002,USB LS and FS,PID IN,,,,,,
8.67200088,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00),,,,,,
8.6720018,USB LS and FS,CRC OK '3' (0x03),,,,,,
8.6720022,USB LS and FS,EOP,,,,,,
8.6720028,USB LS and FS,SYNC,,,,,,
8.67200344,USB LS and FS,PID NAK,,,,,,
8.67200412,USB LS and FS,EOP,,,,,,
8.67298188,USB LS and FS,SYNC,,,,,,
8.67298252,USB LS and FS,PID SOF,,,,,,
8.6729832,USB LS and FS,Frame # - (0x02D),,,,,,
8.67298412,USB LS and FS,CRC OK '5' (0x05),,,,,,
8.67298456,USB LS and FS,EOP,,,,,,
8.6732496,USB LS and FS,SYNC,,,,,,
8.67325024,USB LS and FS,PID IN,,,,,,
8.67325092,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00),,,,,,
8.67325184,USB LS and FS,CRC OK '3' (0x03),,,,,,
8.67325224,USB LS and FS,EOP,,,,,,
8.67325284,USB LS and FS,SYNC,,,,,,
8.67325348,USB LS and FS,PID NAK,,,,,,
8.67325416,USB LS and FS,EOP,,,,,,
8.67398192,USB LS and FS,SYNC,,,,,,
8.67398256,USB LS and FS,PID SOF,,,,,,
8.67398324,USB LS and FS,Frame # . (0x02E),,,,,,
8.67398416,USB LS and FS,CRC OK \r (0x0D),,,,,,
8.6739846,USB LS and FS,EOP,,,,,,
8.67450336,USB LS and FS,SYNC,,,,,,
8.674504,USB LS and FS,PID IN,,,,,,
8.67450468,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00),,,,,,
8.6745056,USB LS and FS,CRC OK '3' (0x03),,,,,,
8.67450604,USB LS and FS,EOP,,,,,,
8.67450664,USB LS and FS,SYNC,,,,,,
8.67450728,USB LS and FS,PID NAK,,,,,,
8.67450796,USB LS and FS,EOP,,,,,,
8.67498196,USB LS and FS,SYNC,,,,,,
8.67498264,USB LS and FS,PID SOF,,,,,,
8.67498332,USB LS and FS,Frame # / (0x02F),,,,,,
8.67498424,USB LS and FS,CRC OK '18' (0x12),,,,,,
8.67498464,USB LS and FS,EOP,,,,,,
8.67574992,USB LS and FS,SYNC,,,,,,
8.67575056,USB LS and FS,PID IN,,,,,,
8.67575124,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00),,,,,,
8.67575216,USB LS and FS,CRC OK '3' (0x03),,,,,,
8.67575256,USB LS and FS,EOP,,,,,,
8.67575316,USB LS and FS,SYNC,,,,,,
8.67575384,USB LS and FS,PID NAK,,,,,,
8.67575452,USB LS and FS,EOP,,,,,,
8.675982,USB LS and FS,SYNC,,,,,,
8.67598268,USB LS and FS,PID SOF,,,,,,
8.67598336,USB LS and FS,Frame # 0 (0x030),,,,,,
8.67598428,USB LS and FS,CRC OK '15' (0x0F),,,,,,
8.67598468,USB LS and FS,EOP,,,,,,
8.67698204,USB LS and FS,SYNC,,,,,,
8.67698272,USB LS and FS,PID SOF,,,,,,
8.6769834,USB LS and FS,Frame # 1 (0x031),,,,,,
8.67698432,USB LS and FS,CRC OK '16' (0x10),,,,,,
8.67698472,USB LS and FS,EOP,,,,,,
8.677001,USB LS and FS,SYNC,,,,,,
8.67700164,USB LS and FS,PID IN,,,,,,
8.67700232,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00),,,,,,
8.67700324,USB LS and FS,CRC OK '3' (0x03),,,,,,
8.67700368,USB LS and FS,EOP,,,,,,
8.67700428,USB LS and FS,SYNC,,,,,,
8.67700496,USB LS and FS,PID NAK,,,,,,
8.67700564,USB LS and FS,EOP,,,,,,
8.67798212,USB LS and FS,SYNC,,,,,,
8.67798276,USB LS and FS,PID SOF,,,,,,
8.67798344,USB LS and FS,Frame # 2 (0x032),,,,,,
8.67798436,USB LS and FS,CRC OK '24' (0x18),,,,,,
8.67798476,USB LS and FS,EOP,,,,,,
8.67825228,USB LS and FS,SYNC,,,,,,
8.67825296,USB LS and FS,PID IN,,,,,,
8.67825364,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00),,,,,,
8.67825456,USB LS and FS,CRC OK '3' (0x03),,,,,,
8.67825496,USB LS and FS,EOP,,,,,,
8.6782556,USB LS and FS,SYNC,,,,,,
8.67825624,USB LS and FS,PID NAK,,,,,,
8.67825692,USB LS and FS,EOP,,,,,,
8.67898216,USB LS and FS,SYNC,,,,,,
8.6789828,USB LS and FS,PID SOF,,,,,,
8.67898348,USB LS and FS,Frame # 3 (0x033),,,,,,
8.6789844,USB LS and FS,CRC OK '7' (0x07),,,,,,
8.67898484,USB LS and FS,EOP,,,,,,
8.67949988,USB LS and FS,SYNC,,,,,,
8.67950056,USB LS and FS,PID IN,,,,,,
8.6795012,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00),,,,,,
8.67950212,USB LS and FS,CRC OK '3' (0x03),,,,,,
8.67950256,USB LS and FS,EOP,,,,,,
8.67950312,USB LS and FS,SYNC,,,,,,
8.6795038,USB LS and FS,PID NAK,,,,,,
8.67950448,USB LS and FS,EOP,,,,,,
8.6799822,USB LS and FS,SYNC,,,,,,
8.67998288,USB LS and FS,PID SOF,,,,,,
8.67998352,USB LS and FS,Frame # 4 (0x034),,,,,,
8.67998444,USB LS and FS,CRC OK '8' (0x08),,,,,,
8.67998488,USB LS and FS,EOP,,,,,,
8.68075124,USB LS and FS,SYNC,,,,,,
8.68075192,USB LS and FS,PID IN,,,,,,
8.6807526,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00),,,,,,
8.68075348,USB LS and FS,CRC OK '3' (0x03),,,,,,
8.68075392,USB LS and FS,EOP,,,,,,
8.68075448,USB LS and FS,SYNC,,,,,,
8.68075516,USB LS and FS,PID NAK,,,,,,
8.68075584,USB LS and FS,EOP,,,,,,
8.68098224,USB LS and FS,SYNC,,,,,,
8.68098292,USB LS and FS,PID SOF,,,,,,
8.68098356,USB LS and FS,Frame # 5 (0x035),,,,,,
8.68098448,USB LS and FS,CRC OK '23' (0x17),,,,,,
8.68098492,USB LS and FS,EOP,,,,,,
8.68198228,USB LS and FS,SYNC,,,,,,
8.68198296,USB LS and FS,PID SOF,,,,,,
8.6819836,USB LS and FS,Frame # 6 (0x036),,,,,,
8.68198452,USB LS and FS,CRC OK '31' (0x1F),,,,,,
8.68198496,USB LS and FS,EOP,,,,,,
8.68200012,USB LS and FS,SYNC,,,,,,
8.6820008,USB LS and FS,PID IN,,,,,,
8.68200148,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00),,,,,,
8.6820024,USB LS and FS,CRC OK '3' (0x03),,,,,,
8.6820028,USB LS and FS,EOP,,,,,,
8.68200336,USB LS and FS,SYNC,,,,,,
8.68200404,USB LS and FS,PID NAK,,,,,,
8.68200472,USB LS and FS,EOP,,,,,,
8.68298236,USB LS and FS,SYNC,,,,,,
8.682983,USB LS and FS,PID SOF,,,,,,
8.68298368,USB LS and FS,Frame # 7 (0x037),,,,,,
8.6829846,USB LS and FS,CRC OK '0' (0x00),,,,,,
8.682985,USB LS and FS,EOP,,,,,,
8.68325004,USB LS and FS,SYNC,,,,,,
8.68325072,USB LS and FS,PID IN,,,,,,
8.6832514,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00),,,,,,
8.68325232,USB LS and FS,CRC OK '3' (0x03),,,,,,
8.68325272,USB LS and FS,EOP,,,,,,
8.68325324,USB LS and FS,SYNC,,,,,,
8.68325392,USB LS and FS,PID NAK,,,,,,
8.6832546,USB LS and FS,EOP,,,,,,
8.6839824,USB LS and FS,SYNC,,,,,,
8.68398304,USB LS and FS,PID SOF,,,,,,
8.68398372,USB LS and FS,Frame # 8 (0x038),,,,,,
8.68398464,USB LS and FS,CRC OK '1' (0x01),,,,,,
8.68398504,USB LS and FS,EOP,,,,,,
8.68450256,USB LS and FS,SYNC,,,,,,
8.68450324,USB LS and FS,PID IN,,,,,,
8.68450392,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00),,,,,,
8.6845048,USB LS and FS,CRC OK '3' (0x03),,,,,,
8.68450524,USB LS and FS,EOP,,,,,,
8.68450588,USB LS and FS,SYNC,,,,,,
8.68450656,USB LS and FS,PID NAK,,,,,,
8.6845072,USB LS and FS,EOP,,,,,,
8.68498244,USB LS and FS,SYNC,,,,,,
8.68498308,USB LS and FS,PID SOF,,,,,,
8.68498376,USB LS and FS,Frame # 9 (0x039),,,,,,
8.68498468,USB LS and FS,CRC OK '30' (0x1E),,,,,,
8.68498508,USB LS and FS,EOP,,,,,,
8.68575264,USB LS and FS,SYNC,,,,,,
8.68575332,USB LS and FS,PID IN,,,,,,
8.68575396,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00),,,,,,
8.68575488,USB LS and FS,CRC OK '3' (0x03),,,,,,
8.68575532,USB LS and FS,EOP,,,,,,
8.68575584,USB LS and FS,SYNC,,,,,,
8.68575648,USB LS and FS,PID NAK,,,,,,
8.68575716,USB LS and FS,EOP,,,,,,
8.68598248,USB LS and FS,SYNC,,,,,,
8.68598312,USB LS and FS,PID SOF,,,,,,
8.6859838,USB LS and FS,Frame # : (0x03A),,,,,,
8.68598472,USB LS and FS,CRC OK '22' (0x16),,,,,,
8.68598512,USB LS and FS,EOP,,,,,,
8.68698252,USB LS and FS,SYNC,,,,,,
