Time [s], Analyzer Name, Decoded Protocol Result
5.25782688,USB LS and FS,Byte '165' (0xA5)
5.25782756,USB LS and FS,Byte '214' (0xD6)
5.25782824,USB LS and FS,Byte '202' (0xCA)
5.25782888,USB LS and FS,EOP
5.25882628,USB LS and FS,Byte '128' (0x80)
5.25882692,USB LS and FS,Byte '165' (0xA5)
5.2588276,USB LS and FS,Byte '215' (0xD7)
5.25882828,USB LS and FS,Byte 2 (0x32)
5.25882896,USB LS and FS,EOP
5.25982632,USB LS and FS,Byte '128' (0x80)
5.259827,USB LS and FS,Byte '165' (0xA5)
5.25982764,USB LS and FS,Byte '216' (0xD8)
5.25982832,USB LS and FS,Byte : (0x3A)
5.259829,USB LS and FS,EOP
5.26082636,USB LS and FS,Byte '128' (0x80)
5.26082704,USB LS and FS,Byte '165' (0xA5)
5.26082768,USB LS and FS,Byte '217' (0xD9)
5.26082836,USB LS and FS,Byte '194' (0xC2)
5.26082904,USB LS and FS,EOP
5.2618264,USB LS and FS,Byte '128' (0x80)
5.26182708,USB LS and FS,Byte '165' (0xA5)
5.26182772,USB LS and FS,Byte '218' (0xDA)
5.2618284,USB LS and FS,Byte '130' (0x82)
5.26182908,USB LS and FS,EOP
5.26282648,USB LS and FS,Byte '128' (0x80)
5.26282712,USB LS and FS,Byte '165' (0xA5)
5.2628278,USB LS and FS,Byte '219' (0xDB)
5.26282848,USB LS and FS,Byte z (0x7A)
5.26282912,USB LS and FS,EOP
5.26382652,USB LS and FS,Byte '128' (0x80)
5.26382716,USB LS and FS,Byte '165' (0xA5)
5.26382784,USB LS and FS,Byte '220' (0xDC)
5.26382852,USB LS and FS,Byte '2' (0x02)
5.26382916,USB LS and FS,EOP
5.26482656,USB LS and FS,Byte '128' (0x80)
5.2648272,USB LS and FS,Byte '165' (0xA5)
5.26482788,USB LS and FS,Byte '221' (0xDD)
5.26482856,USB LS and FS,Byte '250' (0xFA)
5.2648292,USB LS and FS,EOP
5.2658266,USB LS and FS,Byte '128' (0x80)
5.26582724,USB LS and FS,Byte '165' (0xA5)
5.26582792,USB LS and FS,Byte '222' (0xDE)
5.2658286,USB LS and FS,Byte '186' (0xBA)
5.26582924,USB LS and FS,EOP
5.26682668,USB LS and FS,Byte '128' (0x80)
5.26682732,USB LS and FS,Byte '165' (0xA5)
5.266828,USB LS and FS,Byte '223' (0xDF)
5.26682876,USB LS and FS,Byte B (0x42)
5.2668294,USB LS and FS,EOP
5.26782668,USB LS and FS,Byte '128' (0x80)
5.26782736,USB LS and FS,Byte '165' (0xA5)
5.267828,USB LS and FS,Byte '224' (0xE0)
5.26782868,USB LS and FS,"Byte "" (0x22)"
5.26782936,USB LS and FS,EOP
5.26882672,USB LS and FS,Byte '128' (0x80)
5.2688274,USB LS and FS,Byte '165' (0xA5)
5.26882804,USB LS and FS,Byte '225' (0xE1)
5.26882872,USB LS and FS,Byte '218' (0xDA)
5.2688294,USB LS and FS,EOP
5.26982676,USB LS and FS,Byte '128' (0x80)
5.26982744,USB LS and FS,Byte '165' (0xA5)
5.26982812,USB LS and FS,Byte '226' (0xE2)
5.26982876,USB LS and FS,Byte '154' (0x9A)
5.26982944,USB LS and FS,EOP
5.2708268,USB LS and FS,Byte '128' (0x80)
5.27082748,USB LS and FS,Byte '165' (0xA5)
5.27082812,USB LS and FS,Byte '227' (0xE3)
5.2708288,USB LS and FS,Byte b (0x62)
5.27082948,USB LS and FS,EOP
5.27182688,USB LS and FS,Byte '128' (0x80)
5.27182752,USB LS and FS,Byte '165' (0xA5)
5.2718282,USB LS and FS,Byte '228' (0xE4)
5.27182888,USB LS and FS,Byte '26' (0x1A)
5.27182956,USB LS and FS,EOP
5.27282692,USB LS and FS,Byte '128' (0x80)
5.27282756,USB LS and FS,Byte '165' (0xA5)
5.27282824,USB LS and FS,Byte '229' (0xE5)
5.27282892,USB LS and FS,Byte '226' (0xE2)
5.2728296,USB LS and FS,EOP
5.27382696,USB LS and FS,Byte '128' (0x80)
5.2738276,USB LS and FS,Byte '165' (0xA5)
5.27382828,USB LS and FS,Byte '230' (0xE6)
5.27382896,USB LS and FS,Byte '162' (0xA2)
5.27382964,USB LS and FS,EOP
5.274827,USB LS and FS,Byte '128' (0x80)
5.27482764,USB LS and FS,Byte '165' (0xA5)
5.27482832,USB LS and FS,Byte '231' (0xE7)
5.274829,USB LS and FS,Byte Z (0x5A)
5.27482968,USB LS and FS,EOP
5.27582704,USB LS and FS,Byte '128' (0x80)
5.27582772,USB LS and FS,Byte '165' (0xA5)
5.2758284,USB LS and FS,Byte '232' (0xE8)
5.27582904,USB LS and FS,Byte R (0x52)
5.27582972,USB LS and FS,EOP
5.27682708,USB LS and FS,Byte '128' (0x80)
5.27682776,USB LS and FS,Byte '165' (0xA5)
5.27682844,USB LS and FS,Byte '233' (0xE9)
5.27682908,USB LS and FS,Byte '170' (0xAA)
5.27682976,USB LS and FS,EOP
5.27782712,USB LS and FS,Byte '128' (0x80)
5.2778278,USB LS and FS,Byte '165' (0xA5)
5.27782848,USB LS and FS,Byte '234' (0xEA)
5.27782912,USB LS and FS,Byte '234' (0xEA)
5.2778298,USB LS and FS,EOP
5.27882716,USB LS and FS,Byte '128' (0x80)
5.27882784,USB LS and FS,Byte '165' (0xA5)
5.27882852,USB LS and FS,Byte '235' (0xEB)
5.27882916,USB LS and FS,Byte '18' (0x12)
5.27882984,USB LS and FS,EOP
5.2798272,USB LS and FS,Byte '128' (0x80)
5.27982788,USB LS and FS,Byte '165' (0xA5)
5.27982852,USB LS and FS,Byte '236' (0xEC)
5.2798292,USB LS and FS,Byte j (0x6A)
5.27982988,USB LS and FS,EOP
5.28082728,USB LS and FS,Byte '128' (0x80)
5.28082792,USB LS and FS,Byte '165' (0xA5)
5.2808286,USB LS and FS,Byte '237' (0xED)
5.28082928,USB LS and FS,Byte '146' (0x92)
5.28082996,USB LS and FS,EOP
5.28182732,USB LS and FS,Byte '128' (0x80)
5.281828,USB LS and FS,Byte '165' (0xA5)
5.28182864,USB LS and FS,Byte '238' (0xEE)
5.28182932,USB LS and FS,Byte '210' (0xD2)
5.28183,USB LS and FS,EOP
5.28282736,USB LS and FS,Byte '128' (0x80)
5.28282804,USB LS and FS,Byte '165' (0xA5)
5.28282868,USB LS and FS,Byte '239' (0xEF)
5.28282936,USB LS and FS,Byte * (0x2A)
5.28283004,USB LS and FS,EOP
5.2838274,USB LS and FS,Byte '128' (0x80)
5.28382808,USB LS and FS,Byte '165' (0xA5)
5.28382872,USB LS and FS,Byte '240' (0xF0)
5.2838294,USB LS and FS,Byte '194' (0xC2)
5.28383008,USB LS and FS,EOP
5.28482748,USB LS and FS,Byte '128' (0x80)
5.28482812,USB LS and FS,Byte '165' (0xA5)
5.2848288,USB LS and FS,Byte '241' (0xF1)
5.28482948,USB LS and FS,Byte : (0x3A)
5.28483012,USB LS and FS,EOP
5.28582752,USB LS and FS,Byte '128' (0x80)
5.28582816,USB LS and FS,Byte '165' (0xA5)
5.28582884,USB LS and FS,Byte '242' (0xF2)
5.28582952,USB LS and FS,Byte z (0x7A)
5.28583016,USB LS and FS,EOP
5.28682756,USB LS and FS,Byte '128' (0x80)
5.2868282,USB LS and FS,Byte '165' (0xA5)
5.28682888,USB LS and FS,Byte '243' (0xF3)
5.28682956,USB LS and FS,Byte '130' (0x82)
5.2868302,USB LS and FS,EOP
5.2878276,USB LS and FS,Byte '128' (0x80)
5.28782824,USB LS and FS,Byte '165' (0xA5)
5.28782892,USB LS and FS,Byte '244' (0xF4)
5.2878296,USB LS and FS,Byte '250' (0xFA)
5.28783024,USB LS and FS,EOP
5.28882764,USB LS and FS,Byte '128' (0x80)
5.28882832,USB LS and FS,Byte '165' (0xA5)
5.28882896,USB LS and FS,Byte '245' (0xF5)
5.28882964,USB LS and FS,Byte '2' (0x02)
5.28883032,USB LS and FS,EOP
5.28982768,USB LS and FS,Byte '128' (0x80)
5.28982836,USB LS and FS,Byte '165' (0xA5)
5.289829,USB LS and FS,Byte '246' (0xF6)
5.28982968,USB LS and FS,Byte B (0x42)
5.28983036,USB LS and FS,EOP
5.29082772,USB LS and FS,Byte '128' (0x80)
5.2908284,USB LS and FS,Byte '165' (0xA5)
5.29082904,USB LS and FS,Byte '247' (0xF7)
5.29082972,USB LS and FS,Byte '186' (0xBA)
5.2908304,USB LS and FS,EOP
5.29182776,USB LS and FS,Byte '128' (0x80)
5.29182844,USB LS and FS,Byte '165' (0xA5)
5.29182912,USB LS and FS,Byte '248' (0xF8)
5.29182976,USB LS and FS,Byte '178' (0xB2)
5.29183044,USB LS and FS,EOP
5.2928278,USB LS and FS,Byte '128' (0x80)
5.29282844,USB LS and FS,Byte '165' (0xA5)
5.29282912,USB LS and FS,Byte '249' (0xF9)
5.2928298,USB LS and FS,Byte J (0x4A)
5.29283048,USB LS and FS,EOP
5.29382788,USB LS and FS,Byte '128' (0x80)
5.29382852,USB LS and FS,Byte '165' (0xA5)
5.2938292,USB LS and FS,Byte '250' (0xFA)
5.29382988,USB LS and FS,Byte \n (0x0A)
5.29383056,USB LS and FS,EOP
5.29482792,USB LS and FS,Byte '128' (0x80)
5.29482856,USB LS and FS,Byte '165' (0xA5)
5.29482924,USB LS and FS,Byte '251' (0xFB)
5.29482992,USB LS and FS,Byte '242' (0xF2)
5.2948306,USB LS and FS,EOP
5.29582796,USB LS and FS,Byte '128' (0x80)
5.2958286,USB LS and FS,Byte '165' (0xA5)
5.29582928,USB LS and FS,Byte '252' (0xFC)
5.29583004,USB LS and FS,Byte '138' (0x8A)
5.29583072,USB LS and FS,EOP
5.296828,USB LS and FS,Byte '128' (0x80)
5.29682864,USB LS and FS,Byte '165' (0xA5)
5.29682932,USB LS and FS,Byte '253' (0xFD)
5.29683008,USB LS and FS,Byte r (0x72)
5.29683076,USB LS and FS,EOP
5.29782804,USB LS and FS,Byte '128' (0x80)
5.29782872,USB LS and FS,Byte '165' (0xA5)
5.2978294,USB LS and FS,Byte '254' (0xFE)
5.29783012,USB LS and FS,Byte 2 (0x32)
5.2978308,USB LS and FS,EOP
5.29882808,USB LS and FS,Byte '128' (0x80)
5.29882876,USB LS and FS,Byte '165' (0xA5)
5.29882944,USB LS and FS,Byte '255' (0xFF)
5.29883016,USB LS and FS,Byte '202' (0xCA)
5.29883084,USB LS and FS,EOP
5.29982812,USB LS and FS,Byte '128' (0x80)
5.2998288,USB LS and FS,Byte '165' (0xA5)
5.29982948,USB LS and FS,Byte '0' (0x00)
5.29983012,USB LS and FS,Byte k (0x6B)
5.2998308,USB LS and FS,EOP
5.30082816,USB LS and FS,Byte '128' (0x80)
5.30082884,USB LS and FS,Byte '165' (0xA5)
5.30082952,USB LS and FS,Byte '1' (0x01)
5.30083016,USB LS and FS,Byte '147' (0x93)
5.30083084,USB LS and FS,EOP
5.30182824,USB LS and FS,Byte '128' (0x80)
5.30182888,USB LS and FS,Byte '165' (0xA5)
5.30182956,USB LS and FS,Byte '2' (0x02)
5.30183024,USB LS and FS,Byte '211' (0xD3)
5.30183092,USB LS and FS,EOP
5.30282828,USB LS and FS,Byte '128' (0x80)
5.30282892,USB LS and FS,Byte '165' (0xA5)
5.3028296,USB LS and FS,Byte '3' (0x03)
5.30283028,USB LS and FS,Byte + (0x2B)
5.30283096,USB LS and FS,EOP
5.30382832,USB LS and FS,Byte '128' (0x80)
5.30382896,USB LS and FS,Byte '165' (0xA5)
5.30382964,USB LS and FS,Byte '4' (0x04)
5.30383032,USB LS and FS,Byte S (0x53)
5.303831,USB LS and FS,EOP
5.30482836,USB LS and FS,Byte '128' (0x80)
5.30482904,USB LS and FS,Byte '165' (0xA5)
5.30482968,USB LS and FS,Byte '5' (0x05)
5.30483036,USB LS and FS,Byte '171' (0xAB)
5.30483104,USB LS and FS,EOP
5.3058284,USB LS and FS,Byte '128' (0x80)
5.30582908,USB LS and FS,Byte '165' (0xA5)
5.30582976,USB LS and FS,Byte '6' (0x06)
5.3058304,USB LS and FS,Byte '235' (0xEB)
5.30583108,USB LS and FS,EOP
5.30682848,USB LS and FS,Byte '128' (0x80)
5.30682912,USB LS and FS,Byte '165' (0xA5)
5.3068298,USB LS and FS,Byte '7' (0x07)
5.30683044,USB LS and FS,Byte '19' (0x13)
5.30683112,USB LS and FS,EOP
5.30782852,USB LS and FS,Byte '128' (0x80)
5.30782916,USB LS and FS,Byte '165' (0xA5)
5.30782984,USB LS and FS,Byte '8' (0x08)
5.30783048,USB LS and FS,Byte '27' (0x1B)
5.30783116,USB LS and FS,EOP
5.30882856,USB LS and FS,Byte '128' (0x80)
5.3088292,USB LS and FS,Byte '165' (0xA5)
5.30882988,USB LS and FS,Byte \t (0x09)
5.30883056,USB LS and FS,Byte '227' (0xE3)
5.3088312,USB LS and FS,EOP
5.3098286,USB LS and FS,Byte '128' (0x80)
5.30982928,USB LS and FS,Byte '165' (0xA5)
5.30982996,USB LS and FS,Byte \n (0x0A)
5.3098306,USB LS and FS,Byte '163' (0xA3)
5.30983128,USB LS and FS,EOP
5.31082864,USB LS and FS,Byte '128' (0x80)
5.31082932,USB LS and FS,Byte '165' (0xA5)
5.31082996,USB LS and FS,Byte '11' (0x0B)
5.31083064,USB LS and FS,Byte [ (0x5B)
5.31083132,USB LS and FS,EOP
5.31182868,USB LS and FS,Byte '128' (0x80)
5.31182936,USB LS and FS,Byte '165' (0xA5)
5.31183,USB LS and FS,Byte '12' (0x0C)
5.31183068,USB LS and FS,Byte # (0x23)
5.31183136,USB LS and FS,EOP
5.31282872,USB LS and FS,Byte '128' (0x80)
5.3128294,USB LS and FS,Byte '165' (0xA5)
5.31283004,USB LS and FS,Byte \r (0x0D)
5.31283072,USB LS and FS,Byte '219' (0xDB)
5.3128314,USB LS and FS,EOP
5.31382876,USB LS and FS,Byte '128' (0x80)
5.31382944,USB LS and FS,Byte '165' (0xA5)
5.31383012,USB LS and FS,Byte '14' (0x0E)
5.31383076,USB LS and FS,Byte '155' (0x9B)
5.31383144,USB LS and FS,EOP
5.31482884,USB LS and FS,Byte '128' (0x80)
5.31482948,USB LS and FS,Byte '165' (0xA5)
5.31483016,USB LS and FS,Byte '15' (0x0F)
5.31483084,USB LS and FS,Byte c (0x63)
5.31483148,USB LS and FS,EOP
5.31582888,USB LS and FS,Byte '128' (0x80)
5.31582952,USB LS and FS,Byte '165' (0xA5)
5.3158302,USB LS and FS,Byte '16' (0x10)
5.31583088,USB LS and FS,Byte '139' (0x8B)
5.31583156,USB LS and FS,EOP
5.31682892,USB LS and FS,Byte '128' (0x80)
5.31682956,USB LS and FS,Byte '165' (0xA5)
5.31683024,USB LS and FS,Byte '17' (0x11)
5.31683092,USB LS and FS,Byte s (0x73)
5.3168316,USB LS and FS,EOP
5.31782896,USB LS and FS,Byte '128' (0x80)
5.3178296,USB LS and FS,Byte '165' (0xA5)
5.31783028,USB LS and FS,Byte '18' (0x12)
5.31783096,USB LS and FS,Byte 3 (0x33)
5.31783164,USB LS and FS,EOP
5.318829,USB LS and FS,Byte '128' (0x80)
5.31882968,USB LS and FS,Byte '165' (0xA5)
5.31883032,USB LS and FS,Byte '19' (0x13)
5.318831,USB LS and FS,Byte '203' (0xCB)
5.31883168,USB LS and FS,EOP
5.31982904,USB LS and FS,Byte '128' (0x80)
5.31982972,USB LS and FS,Byte '165' (0xA5)
5.3198304,USB LS and FS,Byte '20' (0x14)
5.31983104,USB LS and FS,Byte '179' (0xB3)
5.31983172,USB LS and FS,EOP
5.32082908,USB LS and FS,Byte '128' (0x80)
5.32082976,USB LS and FS,Byte '165' (0xA5)
5.32083044,USB LS and FS,Byte '21' (0x15)
5.32083108,USB LS and FS,Byte K (0x4B)
5.32083176,USB LS and FS,EOP
5.32182912,USB LS and FS,Byte '128' (0x80)
5.3218298,USB LS and FS,Byte '165' (0xA5)
5.32183048,USB LS and FS,Byte '22' (0x16)
5.32183112,USB LS and FS,Byte '11' (0x0B)
5.3218318,USB LS and FS,EOP
5.3228292,USB LS and FS,Byte '128' (0x80)
5.32282984,USB LS and FS,Byte '165' (0xA5)
5.32283052,USB LS and FS,Byte '23' (0x17)
5.3228312,USB LS and FS,Byte '243' (0xF3)
5.32283188,USB LS and FS,EOP
5.32382924,USB LS and FS,Byte '128' (0x80)
5.32382988,USB LS and FS,Byte '165' (0xA5)
5.32383056,USB LS and FS,Byte '24' (0x18)
5.32383124,USB LS and FS,Byte '251' (0xFB)
5.32383192,USB LS and FS,EOP
5.32482928,USB LS and FS,Byte '128' (0x80)
5.32482992,USB LS and FS,Byte '165' (0xA5)
5.3248306,USB LS and FS,Byte '25' (0x19)
5.32483128,USB LS and FS,Byte '3' (0x03)
5.32483196,USB LS and FS,EOP
5.32582932,USB LS and FS,Byte '128' (0x80)
5.32582996,USB LS and FS,Byte '165' (0xA5)
5.32583064,USB LS and FS,Byte '26' (0x1A)
5.32583132,USB LS and FS,Byte C (0x43)
5.325832,USB LS and FS,EOP
5.32682936,USB LS and FS,Byte '128' (0x80)
5.32683004,USB LS and FS,Byte '165' (0xA5)
5.32683072,USB LS and FS,Byte '27' (0x1B)
5.32683136,USB LS and FS,Byte '187' (0xBB)
5.32683204,USB LS and FS,EOP
5.3273118,USB LS and FS,Byte '128' (0x80)
5.32731244,USB LS and FS,Byte - (0x2D)
5.32731312,USB LS and FS,Byte '0' (0x00)
5.3273138,USB LS and FS,Byte '16' (0x10)
5.32731448,USB LS and FS,EOP
5.3273152,USB LS and FS,Byte '128' (0x80)
5.32731588,USB LS and FS,Byte '195' (0xC3)
5.32731656,USB LS and FS,Byte '0' (0x00)
5.3273172,USB LS and FS,Byte '5' (0x05)
5.32731788,USB LS and FS,Byte & (0x26)
5.32731856,USB LS and FS,Byte '0' (0x00)
5.3273192,USB LS and FS,Byte '0' (0x00)
5.32731988,USB LS and FS,Byte '0' (0x00)
5.32732056,USB LS and FS,Byte '0' (0x00)
5.3273212,USB LS and FS,Byte '0' (0x00)
5.32732188,USB LS and FS,Byte '237' (0xED)
5.32732256,USB LS and FS,Byte '242' (0xF2)
5.3273232,USB LS and FS,EOP
5.32732384,USB LS and FS,Byte '128' (0x80)
5.32732452,USB LS and FS,Byte '210' (0xD2)
5.3273252,USB LS and FS,EOP
5.32736488,USB LS and FS,Byte '128' (0x80)
5.32736556,USB LS and FS,Byte i (0x69)
5.32736624,USB LS and FS,Byte '0' (0x00)
5.32736688,USB LS and FS,Byte '16' (0x10)
5.32736756,USB LS and FS,EOP
5.32736816,USB LS and FS,Byte '128' (0x80)
5.32736884,USB LS and FS,Byte Z (0x5A)
5.32736952,USB LS and FS,EOP
5.3278294,USB LS and FS,Byte '128' (0x80)
5.32783008,USB LS and FS,Byte '165' (0xA5)
5.32783076,USB LS and FS,Byte '28' (0x1C)
5.3278314,USB LS and FS,Byte '195' (0xC3)
5.32783208,USB LS and FS,EOP
5.32859592,USB LS and FS,Byte '128' (0x80)
5.32859656,USB LS and FS,Byte i (0x69)
5.32859724,USB LS and FS,Byte '0' (0x00)
5.32859792,USB LS and FS,Byte '16' (0x10)
5.3285986,USB LS and FS,EOP
5.3285992,USB LS and FS,Byte '128' (0x80)
5.32859988,USB LS and FS,Byte K (0x4B)
5.32860056,USB LS and FS,Byte '0' (0x00)
5.3286012,USB LS and FS,Byte '0' (0x00)
5.32860188,USB LS and FS,EOP
5.32860264,USB LS and FS,Byte '128' (0x80)
5.32860332,USB LS and FS,Byte '210' (0xD2)
5.328604,USB LS and FS,EOP
5.32882948,USB LS and FS,Byte '128' (0x80)
5.32883012,USB LS and FS,Byte '165' (0xA5)
5.3288308,USB LS and FS,Byte '29' (0x1D)
5.32883144,USB LS and FS,Byte ; (0x3B)
5.32883212,USB LS and FS,EOP
5.32982952,USB LS and FS,Byte '128' (0x80)
5.32983016,USB LS and FS,Byte '165' (0xA5)
5.32983084,USB LS and FS,Byte '30' (0x1E)
5.32983148,USB LS and FS,Byte { (0x7B)
5.32983216,USB LS and FS,EOP
5.33082956,USB LS and FS,Byte '128' (0x80)
5.33083024,USB LS and FS,Byte '165' (0xA5)
5.33083092,USB LS and FS,Byte '31' (0x1F)
5.33083164,USB LS and FS,Byte '131' (0x83)
5.33083232,USB LS and FS,EOP
5.3318296,USB LS and FS,Byte '128' (0x80)
5.33183028,USB LS and FS,Byte '165' (0xA5)
5.33183092,USB LS and FS,Byte ' ' (0x20)
5.3318316,USB LS and FS,Byte '227' (0xE3)
5.33183228,USB LS and FS,EOP
5.33282964,USB LS and FS,Byte '128' (0x80)
5.33283032,USB LS and FS,Byte '165' (0xA5)
5.33283096,USB LS and FS,Byte ! (0x21)
5.33283164,USB LS and FS,Byte '27' (0x1B)
5.33283232,USB LS and FS,EOP
5.33382968,USB LS and FS,Byte '128' (0x80)
5.33383036,USB LS and FS,Byte '165' (0xA5)
5.333831,USB LS and FS,"Byte "" (0x22)"
5.33383168,USB LS and FS,Byte [ (0x5B)
5.33383236,USB LS and FS,EOP
5.33482972,USB LS and FS,Byte '128' (0x80)
5.3348304,USB LS and FS,Byte '165' (0xA5)
5.33483104,USB LS and FS,Byte # (0x23)
5.33483172,USB LS and FS,Byte '163' (0xA3)
5.3348324,USB LS and FS,EOP
5.3358298,USB LS and FS,Byte '128' (0x80)
5.33583044,USB LS and FS,Byte '165' (0xA5)
5.33583112,USB LS and FS,Byte $ (0x24)
5.3358318,USB LS and FS,Byte '219' (0xDB)
5.33583244,USB LS and FS,EOP
5.33682984,USB LS and FS,Byte '128' (0x80)
5.33683048,USB LS and FS,Byte '165' (0xA5)
5.33683116,USB LS and FS,Byte % (0x25)
5.33683184,USB LS and FS,Byte # (0x23)
5.33683248,USB LS and FS,EOP
5.33782988,USB LS and FS,Byte '128' (0x80)
5.33783052,USB LS and FS,Byte '165' (0xA5)
5.3378312,USB LS and FS,Byte & (0x26)
5.33783188,USB LS and FS,Byte c (0x63)
5.33783252,USB LS and FS,EOP
5.33882992,USB LS and FS,Byte '128' (0x80)
5.33883056,USB LS and FS,Byte '165' (0xA5)
5.33883124,USB LS and FS,Byte ' (0x27)
5.33883192,USB LS and FS,Byte '155' (0x9B)
5.3388326,USB LS and FS,EOP
5.33982996,USB LS and FS,Byte '128' (0x80)
5.33983064,USB LS and FS,Byte '165' (0xA5)
5.33983132,USB LS and FS,Byte ( (0x28)
5.33983196,USB LS and FS,Byte '147' (0x93)
5.33983264,USB LS and FS,EOP
5.34083,USB LS and FS,Byte '128' (0x80)
5.34083068,USB LS and FS,Byte '165' (0xA5)
5.34083132,USB LS and FS,Byte ) (0x29)
5.340832,USB LS and FS,Byte k (0x6B)
5.34083268,USB LS and FS,EOP
5.34183004,USB LS and FS,Byte '128' (0x80)
5.34183072,USB LS and FS,Byte '165' (0xA5)
5.3418314,USB LS and FS,Byte * (0x2A)
5.34183204,USB LS and FS,Byte + (0x2B)
5.34183272,USB LS and FS,EOP
5.34283008,USB LS and FS,Byte '128' (0x80)
5.34283076,USB LS and FS,Byte '165' (0xA5)
5.34283144,USB LS and FS,Byte + (0x2B)
5.34283208,USB LS and FS,Byte '211' (0xD3)
5.34283276,USB LS and FS,EOP
5.34383016,USB LS and FS,Byte '128' (0x80)
5.3438308,USB LS and FS,Byte '165' (0xA5)
5.34383148,USB LS and FS,Byte COMMA (0x2C)
5.34383216,USB LS and FS,Byte '171' (0xAB)
5.34383284,USB LS and FS,EOP
5.3448302,USB LS and FS,Byte '128' (0x80)
5.34483084,USB LS and FS,Byte '165' (0xA5)
5.34483152,USB LS and FS,Byte - (0x2D)
5.3448322,USB LS and FS,Byte S (0x53)
5.34483288,USB LS and FS,EOP
5.34583024,USB LS and FS,Byte '128' (0x80)
5.34583088,USB LS and FS,Byte '165' (0xA5)
5.34583156,USB LS and FS,Byte . (0x2E)
5.34583224,USB LS and FS,Byte '19' (0x13)
5.34583292,USB LS and FS,EOP
5.34683028,USB LS and FS,Byte '128' (0x80)
5.34683092,USB LS and FS,Byte '165' (0xA5)
5.3468316,USB LS and FS,Byte / (0x2F)
5.34683228,USB LS and FS,Byte '235' (0xEB)
5.34683296,USB LS and FS,EOP
5.34783032,USB LS and FS,Byte '128' (0x80)
5.347831,USB LS and FS,Byte '165' (0xA5)
5.34783168,USB LS and FS,Byte 0 (0x30)
5.34783232,USB LS and FS,Byte '3' (0x03)
5.347833,USB LS and FS,EOP
5.34883036,USB LS and FS,Byte '128' (0x80)
5.34883104,USB LS and FS,Byte '165' (0xA5)
5.34883172,USB LS and FS,Byte 1 (0x31)
5.34883236,USB LS and FS,Byte '251' (0xFB)
5.34883304,USB LS and FS,EOP
5.3498304,USB LS and FS,Byte '128' (0x80)
5.34983108,USB LS and FS,Byte '165' (0xA5)
5.34983176,USB LS and FS,Byte 2 (0x32)
5.3498324,USB LS and FS,Byte '187' (0xBB)
5.34983308,USB LS and FS,EOP
5.35083048,USB LS and FS,Byte '128' (0x80)
5.35083112,USB LS and FS,Byte '165' (0xA5)
5.3508318,USB LS and FS,Byte 3 (0x33)
5.35083244,USB LS and FS,Byte C (0x43)
5.35083312,USB LS and FS,EOP
5.35183052,USB LS and FS,Byte '128' (0x80)
5.35183116,USB LS and FS,Byte '165' (0xA5)
5.35183184,USB LS and FS,Byte 4 (0x34)
5.35183248,USB LS and FS,Byte ; (0x3B)
5.35183316,USB LS and FS,EOP
5.35283056,USB LS and FS,Byte '128' (0x80)
5.35283124,USB LS and FS,Byte '165' (0xA5)
5.35283188,USB LS and FS,Byte 5 (0x35)
5.35283256,USB LS and FS,Byte '195' (0xC3)
5.35283324,USB LS and FS,EOP
5.3538306,USB LS and FS,Byte '128' (0x80)
5.35383128,USB LS and FS,Byte '165' (0xA5)
5.35383192,USB LS and FS,Byte 6 (0x36)
5.3538326,USB LS and FS,Byte '131' (0x83)
5.35383328,USB LS and FS,EOP
5.35483064,USB LS and FS,Byte '128' (0x80)
5.35483132,USB LS and FS,Byte '165' (0xA5)
5.35483196,USB LS and FS,Byte 7 (0x37)
5.35483264,USB LS and FS,Byte { (0x7B)
5.35483332,USB LS and FS,EOP
5.35583068,USB LS and FS,Byte '128' (0x80)
5.35583136,USB LS and FS,Byte '165' (0xA5)
5.355832,USB LS and FS,Byte 8 (0x38)
5.35583268,USB LS and FS,Byte s (0x73)
5.35583336,USB LS and FS,EOP
5.35683076,USB LS and FS,Byte '128' (0x80)
5.3568314,USB LS and FS,Byte '165' (0xA5)
5.35683208,USB LS and FS,Byte 9 (0x39)
5.35683272,USB LS and FS,Byte '139' (0x8B)
5.3568334,USB LS and FS,EOP
5.3572998,USB LS and FS,Byte '128' (0x80)
5.35730044,USB LS and FS,Byte - (0x2D)
5.35730112,USB LS and FS,Byte & (0x26)
5.3573018,USB LS and FS,Byte '24' (0x18)
5.35730248,USB LS and FS,EOP
5.3573032,USB LS and FS,Byte '128' (0x80)
5.35730388,USB LS and FS,Byte '195' (0xC3)
5.35730456,USB LS and FS,Byte '128' (0x80)
5.3573052,USB LS and FS,Byte '6' (0x06)
5.35730588,USB LS and FS,Byte '0' (0x00)
5.35730656,USB LS and FS,Byte '1' (0x01)
5.3573072,USB LS and FS,Byte '0' (0x00)
5.35730788,USB LS and FS,Byte '0' (0x00)
5.35730856,USB LS and FS,Byte '18' (0x12)
5.3573092,USB LS and FS,Byte '0' (0x00)
5.35730988,USB LS and FS,Byte '224' (0xE0)
5.35731056,USB LS and FS,Byte '244' (0xF4)
5.3573112,USB LS and FS,EOP
5.35731184,USB LS and FS,Byte '128' (0x80)
5.35731252,USB LS and FS,Byte '210' (0xD2)
5.3573132,USB LS and FS,EOP
5.35736348,USB LS and FS,Byte '128' (0x80)
5.35736412,USB LS and FS,Byte i (0x69)
5.3573648,USB LS and FS,Byte & (0x26)
5.35736548,USB LS and FS,Byte '24' (0x18)
5.35736612,USB LS and FS,EOP
